,popularity_song,explicit,song_type,name,followers,popularity_artist,artist_type,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
1502,69,1,0,184,10193667,91,2,271600,5,0,0.0122,0.596,0.62,0.0,0.82,-6.133,0.039,0.102,80.029
1503,68,1,1,184,10193667,91,2,207000,1,1,0.00305,0.439,0.808,0.0,0.439,-6.881,0.346,0.487,82.962
1504,65,1,0,184,10193667,91,2,193733,3,0,0.614,0.637,0.834,0.0,0.317,-4.686,0.323,0.715,87.312
1505,67,1,0,184,10193667,91,2,221227,7,1,0.00865,0.571,0.739,5.21e-06,0.158,-6.11,0.247,0.66,83.089
1506,70,1,1,184,10193667,91,2,223507,8,0,0.149,0.657,0.734,0.0,0.139,-4.832,0.484,0.434,91.03
1507,62,1,1,184,10193667,91,2,316053,2,0,0.314,0.559,0.733,0.0,0.284,-5.659,0.171,0.611,145.115
1508,65,1,1,184,10193667,91,2,235500,9,1,0.0158,0.597,0.848,0.0,0.374,-4.835,0.355,0.545,106.302
1509,60,1,1,184,10193667,91,2,203733,7,0,0.055,0.736,0.702,0.0394,0.124,-8.437,0.181,0.569,94.857
1510,68,0,0,185,591502,72,2,225882,8,1,0.615,0.6,0.412,0.0025,0.134,-9.343,0.344,0.408,113.049
1511,72,1,0,186,2660010,73,0,246761,10,0,0.0231,0.576,0.777,0.0,0.366,-5.035,0.458,0.259,145.2
1512,66,1,0,187,2443773,85,2,228640,11,0,0.0108,0.539,0.528,0.0,0.117,-8.113,0.252,0.252,190.169
1513,69,1,0,187,2443773,85,2,237787,11,0,0.0862,0.546,0.529,6.5e-06,0.124,-10.511,0.0583,0.247,107.331
1514,69,0,0,188,5708828,84,2,224031,6,0,0.00778,0.576,0.782,0.0,0.285,-4.825,0.0296,0.355,141.153
1515,76,0,0,188,5708828,84,2,201122,7,0,0.133,0.694,0.712,0.0,0.211,-3.923,0.046,0.799,98.022
1516,55,1,0,189,1024356,71,1,172013,1,1,0.00909,0.71,0.805,0.0,0.141,-5.471,0.0637,0.897,92.601
1517,59,0,0,189,1024356,71,1,203067,8,1,0.0352,0.773,0.581,0.0,0.485,-8.466,0.432,0.711,94.093
1518,26,0,0,189,1024356,71,1,224920,6,1,0.233,0.882,0.399,0.526,0.121,-13.136,0.276,0.851,98.232
1519,61,0,0,189,1024356,71,1,226440,7,1,0.00308,0.812,0.6,8.38e-06,0.173,-9.414,0.254,0.555,97.338
1520,75,0,0,190,6316539,84,1,246240,5,1,0.0239,0.773,0.747,8.23e-06,0.11,-4.061,0.0889,0.8,126.014
1521,75,0,0,190,6316539,84,1,211773,4,1,0.0348,0.777,0.895,0.0,0.317,-4.464,0.0618,0.826,111.987
1522,65,0,0,191,942072,79,2,202221,2,1,0.141,0.657,0.739,0.0,0.178,-4.081,0.274,0.543,181.994
1523,62,0,0,191,942072,79,2,192376,11,0,0.225,0.885,0.801,1.65e-06,0.0733,-4.716,0.0882,0.466,95.011
1524,57,0,0,192,171039,60,3,197830,1,1,0.0356,0.505,0.903,0.0,0.127,-3.699,0.037,0.491,88.986
1525,59,0,0,192,171039,60,3,208864,2,1,0.0164,0.586,0.927,7.24e-06,0.153,-3.014,0.0547,0.549,111.977
1526,75,1,0,193,19854604,91,2,221093,0,1,0.745,0.524,0.397,0.0,0.521,-11.936,0.405,0.552,80.744
1527,72,1,0,193,19854604,91,2,232560,2,1,0.00175,0.775,0.598,4.44e-06,0.253,-7.274,0.0535,0.356,129.988
1528,74,1,0,193,19854604,91,2,206080,5,0,0.00532,0.896,0.621,0.0,0.196,-6.857,0.237,0.818,121.966
1529,67,0,0,193,19854604,91,2,322000,11,1,0.392,0.574,0.573,2.16e-05,0.0933,-7.079,0.085,0.626,136.304
1530,68,0,0,193,19854604,91,2,287987,7,1,0.273,0.643,0.503,0.0,0.349,-8.37,0.216,0.598,90.886
1531,64,0,0,193,19854604,91,2,195987,8,0,0.632,0.25,0.215,0.0717,0.401,-13.676,0.037,0.0746,174.824
1532,64,1,0,193,19854604,91,2,182720,10,1,0.866,0.33,0.357,1.76e-05,0.19,-10.171,0.0348,0.101,84.119
1533,63,0,0,193,19854604,91,2,237440,9,0,0.0209,0.455,0.535,0.64,0.126,-10.602,0.0426,0.216,157.01
1534,75,0,0,193,19854604,91,2,261640,11,0,0.272,0.508,0.72,0.0,0.0563,-5.908,0.0628,0.472,79.983
1535,68,0,0,193,19854604,91,2,193213,1,1,0.0383,0.426,0.584,0.0,0.188,-5.293,0.296,0.272,193.437
1536,71,0,0,193,19854604,91,2,227853,7,0,0.0293,0.447,0.694,5.46e-06,0.167,-4.637,0.382,0.509,175.868
1537,50,0,0,193,19854604,91,2,203347,2,1,0.0299,0.458,0.751,0.000155,0.258,-8.395,0.469,0.48,169.673
1538,57,0,0,193,19854604,91,2,219547,11,1,0.416,0.432,0.637,0.0,0.113,-3.905,0.0475,0.187,122.394
1539,59,0,1,193,19854604,91,2,273053,7,1,0.00182,0.593,0.68,4.84e-05,0.31,-5.556,0.335,0.483,84.547
1540,75,0,0,194,21549412,89,1,258827,0,0,0.255,0.49,0.743,7.21e-06,0.3,-5.155,0.0409,0.363,89.974
1541,73,0,0,194,21549412,89,1,263787,7,1,0.00205,0.638,0.924,0.000173,0.149,-3.887,0.0359,0.529,111.995
1542,75,0,0,194,21549412,89,1,268467,6,1,0.00713,0.551,0.636,0.00203,0.217,-7.125,0.0281,0.153,124.996
1543,71,0,0,194,21549412,89,1,285014,6,0,0.0262,0.738,0.483,0.616,0.106,-8.915,0.0403,0.355,93.458
1544,62,0,0,194,21549412,89,1,294667,1,1,0.615,0.548,0.475,0.808,0.0944,-12.42,0.0355,0.0349,126.976
1545,76,0,0,194,21549412,89,1,278719,5,1,0.0522,0.449,0.585,8.49e-05,0.0833,-6.762,0.0268,0.203,139.627
1546,67,0,0,194,21549412,89,1,240796,9,1,0.00193,0.425,0.733,0.00922,0.171,-6.883,0.0396,0.313,117.985
1547,49,0,0,194,21549412,89,1,210325,4,0,0.000236,0.445,0.67,0.8,0.606,-5.232,0.0326,0.401,115.415
1548,77,0,0,194,21549412,89,1,242373,5,0,0.0941,0.485,0.619,3.31e-06,0.109,-7.115,0.0289,0.416,138.017
1549,60,0,0,194,21549412,89,1,222653,1,0,0.0603,0.345,0.581,0.00127,0.115,-7.875,0.0369,0.108,76.022
1550,60,0,0,194,21549412,89,1,311292,7,0,0.00548,0.413,0.557,0.00227,0.155,-10.841,0.0335,0.158,120.318
1551,79,0,0,194,21549412,89,1,295533,3,1,0.163,0.209,0.418,0.00195,0.113,-8.74,0.0338,0.123,138.265
1552,67,0,0,194,21549412,89,1,287907,11,0,0.00491,0.523,0.898,0.0345,0.0746,-6.765,0.0567,0.355,123.085
1553,74,0,0,194,21549412,89,1,307880,5,0,0.599,0.577,0.749,0.0112,0.183,-7.215,0.0279,0.261,130.969
1554,79,0,0,194,21549412,89,1,266773,11,1,0.00239,0.429,0.661,0.00013,0.234,-7.227,0.0281,0.285,173.365
1555,67,1,0,195,2116587,80,2,199179,9,0,0.313,0.674,0.694,7.17e-06,0.0752,-7.076,0.109,0.203,101.993
1556,65,1,0,195,2116587,80,2,238427,4,0,0.0966,0.736,0.761,0.0,0.0823,-5.449,0.0338,0.114,119.999
1557,66,0,0,195,2116587,80,2,209160,5,1,0.0703,0.733,0.65,6.59e-05,0.0829,-3.539,0.0315,0.348,110.003
1558,52,0,0,196,28207,48,2,201533,2,1,0.111,0.512,0.545,0.00177,0.135,-10.154,0.0294,0.346,83.94
1559,61,0,0,197,8287987,86,1,238387,2,1,0.0185,0.591,0.73,0.0,0.333,-6.179,0.0422,0.209,99.943
1560,62,0,0,197,8287987,86,1,234547,9,1,0.0683,0.593,0.851,0.0,0.271,-5.456,0.0446,0.344,119.987
1561,77,0,0,197,8287987,86,1,257267,1,0,0.0654,0.664,0.705,0.0,0.118,-4.972,0.0382,0.477,122.016
1562,55,0,0,197,8287987,86,1,241653,2,1,0.0849,0.491,0.688,0.0,0.111,-6.05,0.0453,0.279,140.072
1563,50,0,0,197,8287987,86,1,185080,7,0,0.0201,0.471,0.822,0.0,0.105,-8.017,0.0538,0.363,140.007
1564,68,1,0,197,8287987,86,1,253307,6,1,0.0929,0.636,0.699,0.0,0.115,-7.687,0.0551,0.637,94.966
1565,73,0,0,197,8287987,86,1,224693,2,1,0.098,0.515,0.767,0.0,0.121,-6.199,0.0352,0.38,148.024
1566,61,0,0,197,8287987,86,1,238000,0,1,0.284,0.53,0.95,1.01e-05,0.211,-3.526,0.0503,0.733,146.035
1567,57,0,0,197,8287987,86,1,223853,4,1,0.0732,0.495,0.86,0.0,0.0841,-4.281,0.0335,0.23,92.488
1568,49,0,0,197,8287987,86,1,261653,0,1,0.948,0.469,0.16,7.62e-06,0.0975,-12.158,0.0293,0.199,74.84
1569,72,0,0,197,8287987,86,1,208107,8,1,0.327,0.593,0.75,3.32e-05,0.101,-5.993,0.0337,0.45,118.005
1570,62,0,0,198,828379,70,2,250973,6,1,0.408,0.719,0.615,0.000147,0.235,-5.972,0.045,0.465,96.988
1571,67,0,0,199,1646043,75,2,225693,7,1,0.158,0.614,0.472,0.0,0.111,-6.626,0.0297,0.168,146.005
1572,67,0,0,199,1646043,75,2,229880,8,1,0.0749,0.579,0.776,0.0,0.239,-5.365,0.173,0.434,136.044
1573,71,0,0,199,1646043,75,2,190240,8,1,0.113,0.747,0.861,0.0,0.026,-5.251,0.0514,0.859,103.966
1574,67,0,0,199,1646043,75,2,243707,11,1,0.101,0.558,0.719,0.0,0.212,-5.603,0.0419,0.483,158.031
1575,64,0,0,199,1646043,75,2,192160,9,1,0.0951,0.514,0.951,0.0,0.349,-3.813,0.0603,0.838,171.96
1576,54,1,0,200,884937,76,2,280800,10,1,0.618,0.636,0.319,1.7e-06,0.125,-10.065,0.0718,0.378,74.109
1577,60,0,0,200,884937,76,2,196813,4,0,0.00296,0.699,0.882,0.0544,0.13,-3.896,0.0311,0.657,120.016
1578,64,0,0,201,1409316,77,1,206903,7,0,0.0447,0.712,0.799,6.4e-05,0.37,-4.564,0.0703,0.591,83.996
1579,77,0,0,201,1409316,77,1,237300,10,1,0.287,0.765,0.473,0.0,0.391,-5.829,0.0514,0.34,119.992
1580,70,0,0,202,7812277,81,2,181240,11,0,0.0962,0.934,0.694,1.2e-06,0.478,-5.849,0.101,0.835,123.829
1581,67,0,0,202,7812277,81,2,213507,1,0,0.0125,0.557,0.801,1.66e-06,0.737,-3.602,0.218,0.654,92.135
1582,69,0,0,202,7812277,81,2,184227,1,1,0.375,0.655,0.782,0.0,0.317,-4.789,0.185,0.832,79.427
1583,67,1,0,202,7812277,81,2,187920,9,1,0.0573,0.807,0.887,2.87e-06,0.124,-3.726,0.0503,0.961,134.052
1584,65,0,0,202,7812277,81,2,182667,7,1,0.0506,0.775,0.825,1.03e-06,0.111,-5.402,0.0464,0.95,139.091
1585,54,1,0,202,7812277,81,2,174733,5,1,0.343,0.779,0.754,2.6e-06,0.0965,-4.358,0.0966,0.883,89.998
1586,63,0,0,203,1209243,73,2,199747,8,1,0.0457,0.529,0.891,0.0,0.0942,-4.36,0.043,0.329,104.031
1587,47,0,0,203,1209243,73,2,218787,9,1,0.952,0.537,0.257,3.89e-05,0.0899,-10.447,0.0344,0.169,127.981
1588,62,0,0,203,1209243,73,2,191040,6,1,0.344,0.527,0.902,4.63e-05,0.0669,-5.352,0.0601,0.709,181.964
1589,45,0,0,203,1209243,73,2,201373,10,1,0.0446,0.476,0.991,0.00574,0.128,-3.458,0.052,0.453,111.03
1590,57,0,0,203,1209243,73,2,209587,5,1,0.0418,0.475,0.936,0.0,0.0873,-2.545,0.0413,0.598,151.988
1591,55,0,0,203,1209243,73,2,194173,0,1,0.0343,0.576,0.865,5.32e-05,0.252,-3.288,0.0407,0.535,119.913
1592,51,0,0,203,1209243,73,2,210973,7,1,0.221,0.646,0.761,0.0,0.109,-3.991,0.0267,0.336,108.999
1593,69,0,0,203,1209243,73,2,167427,4,1,0.208,0.6,0.808,0.0,0.196,-4.679,0.0403,0.809,172.016
1594,55,0,0,203,1209243,73,2,187320,0,1,0.104,0.645,0.843,0.0,0.249,-4.072,0.0475,0.534,92.357
1595,43,0,0,203,1209243,73,2,185107,10,1,0.26,0.435,0.558,0.0,0.245,-5.423,0.0342,0.203,115.742
1596,45,0,0,203,1209243,73,2,236027,11,1,0.109,0.487,0.653,5.15e-06,0.112,-5.393,0.0522,0.319,159.42
1597,47,0,0,203,1209243,73,2,172507,7,1,0.0956,0.672,0.934,0.0,0.109,-3.322,0.0333,0.948,129.123
1598,67,0,0,204,16476804,87,2,217907,10,0,0.00795,0.757,0.884,5.87e-05,0.0973,-5.488,0.0404,0.398,120.012
1599,67,0,0,204,16476804,87,2,200680,5,0,0.0147,0.811,0.499,2.44e-06,0.342,-7.161,0.118,0.466,111.016
1600,65,0,0,204,16476804,87,2,229080,11,0,0.0223,0.672,0.593,0.0,0.214,-4.01,0.0304,0.438,98.02
1601,70,0,0,204,16476804,87,2,227360,7,0,0.053,0.616,0.789,0.0,0.142,-4.874,0.0377,0.621,83.066
1602,59,0,0,204,16476804,87,2,210293,1,0,0.073,0.722,0.821,0.0,0.631,-3.856,0.165,0.721,127.944
1603,66,0,0,204,16476804,87,2,231987,7,0,0.0101,0.546,0.787,0.00021,0.0809,-4.1,0.0517,0.573,79.979
1604,78,1,0,205,2577705,75,1,219147,4,0,0.156,0.774,0.765,0.0,0.0373,-5.439,0.0502,0.917,119.001
1605,70,0,0,205,2577705,75,1,231813,7,1,0.133,0.558,0.801,0.0,0.392,-5.795,0.131,0.831,105.006
1606,80,0,0,206,29740214,94,2,233720,4,1,0.856,0.607,0.376,0.0,0.285,-9.954,0.453,0.545,102.541
1607,78,0,0,206,29740214,94,2,200787,0,0,0.0865,0.605,0.768,0.0,0.308,-3.724,0.0476,0.414,100.209
1608,69,0,0,206,29740214,94,2,208120,4,0,0.147,0.617,0.8,0.0,0.0852,-5.024,0.0654,0.42,94.985
1609,76,0,0,206,29740214,94,2,205680,5,0,0.61,0.837,0.571,0.000898,0.0849,-8.273,0.0922,0.801,125.034
1610,64,0,0,206,29740214,94,2,199947,9,0,0.0427,0.314,0.611,6.28e-05,0.184,-6.691,0.129,0.0604,191.447
1611,68,0,0,206,29740214,94,2,210160,0,1,0.899,0.484,0.285,0.0,0.121,-10.863,0.0397,0.302,126.749
1612,59,0,0,206,29740214,94,2,134347,0,1,0.898,0.416,0.258,2.06e-06,0.147,-8.489,0.0333,0.532,116.599
1613,60,0,0,206,29740214,94,2,234787,10,1,0.915,0.416,0.301,0.0,0.111,-9.217,0.0619,0.494,75.922
1614,56,0,0,206,29740214,94,2,223333,11,0,0.0114,0.63,0.884,1.16e-06,0.203,-4.67,0.338,0.304,126.977
1615,56,0,0,206,29740214,94,2,199227,7,0,0.0255,0.736,0.794,0.0,0.322,-6.178,0.077,0.854,113.0
1616,54,0,0,206,29740214,94,2,238133,0,1,0.0237,0.675,0.689,0.0,0.178,-8.461,0.0536,0.463,110.065
1617,52,0,0,206,29740214,94,2,203613,7,0,0.067,0.609,0.487,0.0,0.166,-8.444,0.168,0.474,72.674
1618,68,0,0,206,29740214,94,2,171333,10,0,0.0358,0.717,0.55,0.00196,0.126,-6.019,0.0521,0.332,96.976
1619,56,0,0,206,29740214,94,2,237293,7,1,0.0309,0.568,0.878,4.26e-06,0.213,-5.094,0.0933,0.725,171.723
1620,56,0,0,206,29740214,94,2,182947,6,0,0.498,0.658,0.56,0.0,0.0794,-9.049,0.0467,0.854,161.994
1621,45,0,0,206,29740214,94,2,212320,11,1,0.124,0.57,0.797,1.13e-06,0.105,-7.674,0.0599,0.664,163.969
1622,59,0,0,206,29740214,94,2,196907,8,1,0.537,0.388,0.612,1.12e-06,0.115,-5.141,0.0478,0.387,75.618
1623,65,0,0,206,29740214,94,2,232720,8,1,0.198,0.533,0.627,0.0,0.182,-5.584,0.0333,0.263,139.919
1624,53,0,0,206,29740214,94,2,264400,0,1,0.00212,0.662,0.8,0.0,0.251,-4.775,0.038,0.649,103.166
1625,64,0,0,206,29740214,94,2,220920,5,1,0.00346,0.714,0.809,0.0,0.227,-5.138,0.0267,0.588,129.966
1626,50,0,0,206,29740214,94,2,181027,1,1,0.194,0.674,0.612,0.0,0.0493,-5.237,0.0293,0.31,117.93
1627,69,1,0,207,4669769,84,2,314075,8,1,0.695,0.543,0.394,0.000239,0.108,-9.637,0.0864,0.118,137.811
1628,74,1,0,207,4669769,84,2,249191,9,0,0.782,0.567,0.388,0.000309,0.248,-9.579,0.0384,0.452,116.362
1629,74,0,0,207,4669769,84,2,184516,9,1,0.67,0.544,0.552,4.57e-05,0.415,-7.45,0.0991,0.554,159.738
1630,66,1,0,207,4669769,84,2,257380,5,0,0.849,0.444,0.287,2.82e-06,0.161,-10.631,0.0375,0.246,124.027
1631,75,1,0,207,4669769,84,2,307151,5,0,0.42,0.466,0.548,1.01e-06,0.113,-9.362,0.118,0.423,89.815
1632,69,0,0,207,4669769,84,2,200747,0,1,0.384,0.716,0.349,0.00222,0.098,-11.203,0.0498,0.203,129.795
1633,72,0,0,208,2450943,80,2,260533,1,1,0.818,0.546,0.311,1.65e-05,0.107,-10.396,0.0288,0.246,147.464
1634,74,0,0,209,7214654,82,2,192191,7,0,0.0215,0.688,0.702,0.0,0.128,-4.792,0.0499,0.74,94.006
1635,60,0,0,209,7214654,82,2,223800,4,0,0.00616,0.693,0.822,1.79e-06,0.315,-5.441,0.0439,0.763,126.035
1636,72,0,0,209,7214654,82,2,224653,0,1,0.0208,0.747,0.937,0.0,0.29,-5.746,0.0453,0.739,103.976
1637,69,0,0,209,7214654,82,2,248133,1,0,0.0588,0.706,0.89,0.00286,0.306,-4.444,0.0688,0.684,128.011
1638,71,0,0,209,7214654,82,2,204640,7,1,0.009,0.72,0.672,0.0,0.232,-6.852,0.0551,0.705,124.986
1639,45,0,1,209,7214654,82,2,243227,4,0,0.334,0.398,0.709,0.0,0.142,-4.602,0.211,0.714,78.089
1640,28,0,1,209,7214654,82,2,253253,7,1,0.0128,0.638,0.727,0.0,0.111,-7.385,0.237,0.303,150.064
1641,42,0,1,209,7214654,82,2,208920,6,0,0.00439,0.731,0.813,3.5e-06,0.26,-7.366,0.065,0.497,130.028
1642,51,0,1,209,7214654,82,2,252933,1,1,0.0371,0.738,0.868,0.0,0.294,-4.15,0.0348,0.199,130.003
1643,57,0,1,209,7214654,82,2,200880,1,1,0.00683,0.719,0.616,3.11e-05,0.0742,-3.951,0.0395,0.625,124.963
1644,53,0,1,209,7214654,82,2,220507,5,0,0.00456,0.83,0.746,0.0,0.26,-6.286,0.0579,0.646,125.992
1645,49,0,1,209,7214654,82,2,229973,6,0,0.109,0.812,0.874,2.48e-05,0.214,-6.015,0.0905,0.47,120.025
1646,43,1,1,209,7214654,82,2,239107,10,0,0.128,0.77,0.611,0.0,0.0898,-7.465,0.209,0.563,85.004
1647,63,0,0,210,202090,67,2,243933,9,1,0.0026,0.555,0.933,0.0,0.122,-5.04,0.113,0.421,144.874
1648,61,1,0,211,3239208,74,2,162365,0,1,0.00538,0.773,0.706,0.0148,0.0208,-5.709,0.0999,0.693,160.912
1649,63,1,1,211,3239208,74,2,292339,8,0,0.0552,0.907,0.576,0.0,0.13,-7.696,0.35,0.79,129.049
1650,55,1,0,211,3239208,74,2,241307,1,1,0.204,0.767,0.618,0.0,0.18,-5.756,0.381,0.639,90.896
1651,59,1,1,211,3239208,74,2,246596,0,1,0.307,0.812,0.773,0.0,0.0966,-6.465,0.217,0.545,131.05
1652,60,0,0,212,253427,60,2,189733,4,1,0.243,0.54,0.776,0.0,0.378,-4.155,0.043,0.784,164.046
1653,68,0,0,213,3277284,80,1,160097,5,1,0.595,0.663,0.582,0.00021,0.0849,-6.451,0.0284,0.59,76.047
1654,75,1,0,214,8904473,84,2,202747,11,1,0.117,0.584,0.7,0.0,0.0939,-4.275,0.0456,0.438,124.944
1655,61,0,0,214,8904473,84,2,192133,10,0,0.0247,0.565,0.832,0.0,0.26,-5.732,0.114,0.233,112.827
1656,59,1,0,214,8904473,84,2,226653,5,1,0.815,0.611,0.319,0.0151,0.108,-10.743,0.0357,0.176,124.92
1657,61,0,0,215,5237886,82,1,235613,0,1,0.00575,0.502,0.966,1.56e-06,0.117,-3.876,0.0946,0.638,159.948
1658,51,0,0,215,5237886,82,1,206867,9,1,0.00642,0.541,0.889,1.71e-05,0.02,-3.997,0.049,0.902,167.995
1659,47,0,0,215,5237886,82,1,199707,9,1,0.000295,0.479,0.892,6.31e-05,0.067,-5.167,0.0561,0.416,156.086
1660,71,0,0,215,5237886,82,1,227250,11,1,0.00113,0.423,0.714,6.28e-06,0.0855,-8.295,0.045,0.593,110.017
1661,77,0,0,215,5237886,82,1,167067,0,1,0.0103,0.434,0.897,0.0,0.612,-4.918,0.0488,0.684,148.726
1662,74,0,0,215,5237886,82,1,148360,6,1,0.0126,0.391,0.951,0.000378,0.0878,-7.419,0.0692,0.468,157.66
1663,72,0,0,216,3614527,83,2,238320,5,1,0.192,0.715,0.703,0.0,0.113,-3.825,0.0503,0.596,119.749
1664,48,1,0,216,3614527,83,2,261373,6,1,0.446,0.662,0.36,0.0,0.381,-10.388,0.0801,0.61,147.973
1665,65,0,0,216,3614527,83,2,226507,0,0,0.239,0.675,0.551,0.0,0.161,-5.523,0.0413,0.474,60.035
1666,72,0,0,217,3230285,79,1,248467,6,0,0.468,0.322,0.28,1.1e-06,0.102,-9.367,0.0281,0.175,85.794
1667,51,0,0,217,3230285,79,1,253387,6,1,8.46e-05,0.621,0.967,0.00612,0.12,-2.35,0.0692,0.315,112.017
1668,63,0,0,217,3230285,79,1,231573,7,1,0.000233,0.463,0.962,0.109,0.0906,-6.43,0.0704,0.66,94.003
1669,68,0,0,217,3230285,79,1,278027,8,1,0.000209,0.429,0.966,0.124,0.371,-4.605,0.0733,0.525,179.956
1670,69,0,0,217,3230285,79,1,245227,8,1,8.51e-05,0.404,0.969,0.0114,0.268,-2.938,0.195,0.29,173.878
1671,53,0,0,217,3230285,79,1,218973,9,1,0.000642,0.65,0.914,1.23e-06,0.0251,-4.672,0.0716,0.586,99.107
1672,68,1,0,218,2554515,81,2,232093,0,1,0.00427,0.762,0.666,0.0,0.127,-6.055,0.0916,0.278,118.97
1673,68,1,0,218,2554515,81,2,240000,7,0,0.157,0.895,0.681,0.0,0.189,-5.267,0.358,0.554,121.918
1674,71,0,0,219,11324218,86,1,302000,5,0,0.0722,0.7,0.742,0.0199,0.11,-6.777,0.0716,0.197,91.959
1675,64,0,0,219,11324218,86,1,282400,4,0,0.00112,0.683,0.734,0.0139,0.258,-4.523,0.029,0.576,106.254
1676,77,0,0,219,11324218,86,1,335067,11,1,0.127,0.432,0.895,1.16e-05,0.141,-3.682,0.0504,0.625,104.458
1677,63,0,0,219,11324218,86,1,247667,0,1,0.00194,0.695,0.993,0.00217,0.0877,-3.102,0.0614,0.28,107.933
1678,74,0,0,219,11324218,86,1,283000,9,0,0.017,0.553,0.865,1.05e-05,0.267,-4.751,0.0409,0.735,96.161
1679,78,0,0,219,11324218,86,1,269000,9,1,0.0179,0.618,0.938,0.0,0.167,-3.442,0.0456,0.875,91.455
1680,66,0,0,219,11324218,86,1,231933,2,1,0.013,0.725,0.803,3.66e-05,0.0891,-4.083,0.0337,0.403,117.391
1681,71,0,0,219,11324218,86,1,216933,0,1,0.0264,0.451,0.97,0.00355,0.102,-4.938,0.107,0.198,122.444
1682,79,0,0,219,11324218,86,1,329733,9,0,0.0021,0.592,0.767,0.00165,0.127,-2.788,0.027,0.328,96.483
1683,76,0,0,219,11324218,86,1,255373,0,1,0.00316,0.458,0.795,0.000202,0.0756,-3.265,0.0574,0.513,123.229
1684,74,0,0,219,11324218,86,1,215907,0,1,0.0779,0.595,0.717,0.00274,0.108,-4.803,0.0295,0.547,88.969
1685,71,0,0,219,11324218,86,1,282907,7,1,0.00244,0.666,0.936,0.086,0.153,-9.919,0.0476,0.776,91.577
1686,79,0,0,219,11324218,86,1,264307,4,1,0.0576,0.559,0.345,0.000105,0.141,-13.496,0.0459,0.458,84.581
1687,73,0,0,220,3739133,77,2,520787,10,1,0.0353,0.367,0.452,0.00228,0.689,-10.422,0.0307,0.189,113.066
1688,68,0,0,220,3739133,77,2,352906,9,0,0.0102,0.729,0.989,4.45e-05,0.443,-4.613,0.049,0.84,126.47
1689,60,1,0,220,3739133,77,2,280000,11,1,0.0192,0.309,0.93,0.0022,0.106,-6.399,0.125,0.376,195.815
1690,58,0,0,220,3739133,77,2,178987,2,1,0.0862,0.731,0.75,0.000388,0.202,-10.457,0.0321,0.639,135.406
1691,47,0,0,220,3739133,77,2,234133,2,1,0.0859,0.707,0.814,0.00281,0.234,-10.677,0.0288,0.697,121.92
1692,53,1,0,220,3739133,77,2,296907,1,1,0.281,0.748,0.746,3.31e-05,0.632,-9.721,0.111,0.709,123.144
1693,66,0,0,220,3739133,77,2,379267,5,1,0.137,0.866,0.73,0.0,0.0843,-8.201,0.0767,0.625,118.523
1694,33,0,0,220,3739133,77,2,441587,10,0,0.00318,0.79,0.455,0.000104,0.456,-15.194,0.138,0.819,184.761
1695,47,0,0,220,3739133,77,2,240800,0,1,0.0586,0.92,0.402,0.000434,0.0234,-16.656,0.0549,0.957,99.91
1696,72,0,0,220,3739133,77,2,226240,7,1,0.0135,0.898,0.271,0.00138,0.0461,-12.238,0.091,0.742,111.485
1697,41,0,0,220,3739133,77,2,240693,9,1,0.294,0.839,0.526,0.000599,0.325,-12.717,0.0403,0.863,103.974
1698,41,0,0,220,3739133,77,2,237627,2,1,0.0611,0.652,0.741,0.000177,0.0708,-12.071,0.0342,0.429,102.084
1699,67,0,0,220,3739133,77,2,215173,2,1,0.21,0.761,0.67,0.000426,0.0685,-12.759,0.0438,0.91,120.752
1700,37,0,0,220,3739133,77,2,222373,0,1,0.0636,0.802,0.804,0.00727,0.0668,-12.496,0.047,0.4,133.66
1701,49,0,0,220,3739133,77,2,225227,11,1,0.516,0.724,0.766,0.00959,0.409,-12.28,0.0579,0.642,100.611
1702,35,0,0,220,3739133,77,2,315773,5,0,0.685,0.622,0.574,0.0,0.111,-5.068,0.155,0.405,113.984
1703,43,0,0,220,3739133,77,2,442747,10,1,0.00369,0.531,0.856,0.000137,0.13,-3.241,0.0288,0.44,90.015
1704,32,1,0,220,3739133,77,2,374893,1,1,0.568,0.731,0.435,8.53e-05,0.0901,-8.338,0.0465,0.861,167.142
1705,23,0,0,220,3739133,77,2,200680,5,0,0.0228,0.775,0.676,0.0,0.0631,-10.582,0.042,0.646,129.948
1706,39,1,0,220,3739133,77,2,339933,0,1,0.313,0.825,0.97,0.247,0.105,-5.866,0.0675,0.628,104.357
1707,43,0,0,220,3739133,77,2,191560,9,1,0.0521,0.846,0.617,0.00109,0.797,-11.6,0.0806,0.835,117.75
1708,28,0,0,220,3739133,77,2,302973,2,1,0.56,0.604,0.316,1.18e-05,0.0905,-14.674,0.0302,0.391,129.693
1709,39,0,0,220,3739133,77,2,340707,6,1,0.00995,0.769,0.763,0.0109,0.0381,-7.208,0.0877,0.673,108.531
1710,38,0,0,220,3739133,77,2,389227,0,1,0.0741,0.619,0.602,0.0268,0.339,-14.872,0.0276,0.863,147.663
1711,47,0,0,220,3739133,77,2,227707,9,1,0.172,0.832,0.453,2.27e-05,0.0549,-15.012,0.0618,0.783,122.363
1712,46,0,0,220,3739133,77,2,301733,1,1,0.46,0.87,0.366,0.0139,0.071,-18.998,0.0977,0.819,96.74
1713,52,0,0,220,3739133,77,2,302760,10,1,0.00843,0.701,0.515,0.025,0.0772,-6.551,0.0988,0.549,197.768
